"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Finance","none",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","Multi Racial","Male","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Avery Dennison","2",NA,"Deloitte Consulting","1","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","DELOITTE","Accounting
 Consulting",NA,NA,NA,"Deloitte Tax","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"IL, United States"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","JP MORGAN CHASE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,57000,"OH"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","KPMG","Accounting Consulting Finance",NA,NA,NA,"KPMG","1",NA,NA,"1","accepted fulltime job","Yes","Yes",72000,"IL"
1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",202120,"2021","0","TBD","TEXTRON","General Management Human Resources",NA,NA,NA,"Bell Flight/Textron","3","Lehman High School","Honda North America","1","accepted fulltime job","Yes","Yes",58000,"TBD"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Cincinnati","RSM","Accounting Consulting IT Assurance / IT Audit Information Technology",NA,NA,NA,"Pepsi Cola of the Hudson Valley","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60500,"OH"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Cleveland","EY","Accounting",NA,NA,NA,"Sherwin Williams","3","Mid-Continent Construction","EY","1","accepted fulltime job","Yes","Yes",51000,"OH"
2,"Accountancy","Information Systems",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,"Language","Language","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cincinnati","DELOITTE","Accounting IT Assurance / IT Audit",NA,NA,NA,"Deloitte","2",NA,"LEI Home Enhancements","1","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","No Minor","White","Female","3.00 - 3.49",201920,"2019","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Victorias Secret","1",NA,NA,"2","accepted fulltime job","Yes","No",80000,"OH"
1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","DHL","Finance",NA,NA,NA,"DHL Supply Chain","2",NA,"Wells Fargo Advisors","1","accepted fulltime job","Yes","Yes",58000,"OH"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Columbus","DELOITTE","Accounting",NA,NA,NA,"Internal Auditor, Office of the Ohio Attorney General","3","Audit Intern, Deloitte","Antitrust Investigator, Office of the Ohio Attorney General","1","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Marketing","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Accountancy","Accountancy","Multi Racial","Male","3.00 - 3.49",202020,"2020","0",NA,"TEXTRON",NA,NA,NA,NA,"Vector Marketing","3","StarForce National Corporation","Champions Baseball Academy",NA,"accepted fulltime job",NA,NA,56747.211627907,NA
1,"Accountancy","none",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202130,"2021","Summa Cum Laude","Cincinnati","RSM","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cleveland","DELOITTE","Consulting",NA,NA,"Eli Lilly","Stone Pier Capital","4","BNY Mellon","JKS Financial","2","accepted fulltime job","Yes","Yes",80000,"Ohio"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Cleveland","RSM","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Humanities","Information Systems","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","EY","Accounting",NA,NA,NA,"Industrial Manufacturing Company","3","EY","Red Diamond","1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Accountancy","none",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Female","3.00 - 3.49",202120,"2021","0","Columbus","ABERCROMBIE & FITCH","Accounting Finance",NA,NA,NA,"Johnson & Johnson","2",NA,"PwC","3","accepted fulltime job","Yes","Yes",62500,"OH"
1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Economics","No Minor","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","Columbus","ABERCROMBIE & FITCH","Logistics / Supply Chain",NA,NA,NA,"Intalere","1",NA,NA,"2","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","ABERCROMBIE & FITCH","Finance",NA,NA,NA,"Prudential","2",NA,"Xgist Consulting","2","accepted fulltime job","Yes","Yes",65000,"OH"
2,"Accountancy","Information Systems",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","PWC","Accounting",NA,NA,NA,"Pwc","2",NA,"Harper construction","1","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",202120,"2021","0","Cincinnati","RSM",NA,NA,NA,NA,"Hylant","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
2,"Human Capital Mgmt& Leadership","Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","EY","Consulting Human Resources",NA,NA,NA,"Honda of America Manufacturing","2",NA,"EY","1","accepted fulltime job","Yes","Yes",72000,"IL"
1,"Finance","none",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Henry Schein Animal Health","2",NA,"Protiviti","2","accepted fulltime job","Yes","Yes",80000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","Chicago","COYOTE LOGISTICS","Logistics / Supply Chain
 Marketing / Sales",NA,NA,NA,"Kiawah Island Golf Resort","2",NA,"Coyote Logistics","2","accepted fulltime job","No","Yes",40000,"IL"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","Cincinnati","DELOITTE",NA,NA,NA,NA,NA,"4",NA,NA,NA,"accepted fulltime job",NA,NA,62000,"OH"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","DELOITTE","Accounting",NA,NA,NA,"Plante Moran","2",NA,"Deloitte","2","accepted fulltime job","Yes","Yes",62000,"IL"
2,"Accountancy","Finance",0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Chicago","EY","Accounting",NA,NA,NA,"Federal Home Loan Banks--Office of Finance","2",NA,"EY","1","accepted fulltime job","Yes","Yes",61000,"Illinois/USA"
1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0",NA,"EY",NA,NA,NA,NA,"Winfield Associates","2",NA,"FirstPower Group LLC",NA,"accepted fulltime job",NA,NA,67000,NA
1,"Finance","none",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",202020,"2020","0","Wichita","TEXTRON","Other: Pilot",NA,NA,NA,"Textron Aviation","1",NA,NA,"1","accepted fulltime job","Yes","No",60000,"KS"
2,"Accountancy","Business Analytics",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Boston","PWC","Accounting IT Assurance / IT Audit Information Technology",NA,NA,NA,"KPMG","2",NA,"Yale New Haven Health","2","accepted fulltime job","Yes","Yes",63000,"MA"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Chicago","KPMG","Accounting",NA,NA,NA,"C&A Industries","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Information Systems","none",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Language","Language","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","EY","Analytics
 Consulting
 Information Technology",NA,NA,NA,"Merrill Lynch","2",NA,"Chamberlain Group","1","accepted fulltime job","Yes","Yes",63000,"Illinois, USA"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",202020,"2020","0",NA,"TEXTRON","Accounting Finance",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,NA
1,"Business Economics","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cincinnati","EY","Analytics",NA,NA,NA,"Fifth Third Bank","1",NA,NA,"3","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Political Science","White","Male","3.00 - 3.49",202020,"2020","0","Philadelphia","RSM","Accounting",NA,NA,NA,"Pitcher, Enders, and Drohan","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"PA"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","COYOTE LOGISTICS","Marketing / Sales",NA,NA,NA,"Whitacre Logistics","2",NA,"Coyote Logistics","1","accepted fulltime job","Yes","Yes",43000,"IL"
1,"Business Analytics","none",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Marketing","Marketing","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Equifax","1",NA,NA,"1","accepted fulltime job","Yes","No",70000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Information Systems","Information Systems","Multi Racial","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Cincinnati","KPMG","Accounting",NA,NA,NA,"American Modern Insurance Group","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",54000,"OH"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Toledo","EY","Accounting",NA,NA,NA,"The Andersons, Inc.","2",NA,"Ernst & Young","1","accepted fulltime job","Yes","Yes",52500,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Protiviti","1",NA,NA,"2","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","RSM","Accounting","MAcc",NA,NA,"CompTia","2",NA,"RSM","1","accepted fulltime job","Yes","Yes",65000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","PWC","Accounting",NA,NA,NA,"PwC","3","Ohio House of Representatives","Greene County Treasurer","1","accepted fulltime job","Yes","Yes",52000,"Ohio"
1,"Information Systems","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",201920,"2019","0","Wichita","TEXTRON","Information Technology",NA,NA,NA,"TMS International","1",NA,NA,"1","accepted fulltime job","Yes","No",64000,"KS"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","COYOTE LOGISTICS",NA,NA,NA,NA,"Standard Textile","2",NA,"Standard Textile",NA,"accepted fulltime job",NA,NA,45000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Columbus","DHL","Logistics / Supply Chain Information Technology",NA,NA,NA,"Tata Consumer Products","2",NA,"DHL Supply Chain","1","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"Sport Management","Sport Management","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Seattle","DELOITTE","Accounting",NA,NA,NA,"Pentasecurity","1",NA,NA,"2","accepted fulltime job","Yes","Yes",60000,"WA"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Chicago","EY","Accounting
 Analytics
 Information Technology",NA,NA,NA,"Protiviti","2",NA,"Center for Analytics and Data Science","2","accepted fulltime job","Yes","Yes",70000,"Illinois"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",202120,"2021","0","Chicago","DELOITTE","Analytics Finance",NA,NA,NA,"EY","1",NA,NA,"3","accepted fulltime job","Yes","Yes",80000,"IL"
1,"Accountancy","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Cleveland","KPMG","Accounting",NA,NA,NA,"KPMG LLP US","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
2,"Accountancy","Finance",0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,"Math/Stat","Math/Stat","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Cleveland","PWC","Accounting","MAcc",NA,NA,"Pricewaterhouse Coopers","1",NA,NA,"1","accepted fulltime job","Yes","Yes",50500,"OH"
1,"Accountancy","none",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"Language","Language","White","Male","3.00 - 3.49",202120,"2021","0","Chicago","EY","Accounting",NA,NA,NA,"Richlans Country Club","2",NA,"EY","1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","August","TEXTRON","Finance",NA,NA,NA,"Textron Specialized Vehicles","2",NA,"Horter Investment Management, LLC.","1","accepted fulltime job","Yes","Yes",60000,"GA"
1,"Accountancy","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","PWC","Accounting",NA,NA,NA,"Byline Bank","3","PwC","Textron Aviation","3","accepted fulltime job","Yes","Yes",59000,"IL"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","DELOITTE","Accounting",NA,NA,NA,"Cme group","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","RSM","Accounting
 Consulting",NA,NA,NA,"Rsm","1",NA,NA,"1","accepted fulltime job","Yes","Yes",61500,"Illinois"
1,"Accountancy","none",1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cincinnati","DELOITTE","Accounting",NA,NA,NA,"Kurzhals Inc","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"Language","Language","Black or African American","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","RSM","Accounting","MAcc",NA,NA,"CrediFi","1",NA,NA,"4","accepted fulltime job","Yes","Yes",62500,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","Asian","Male","3.00 - 3.49",202020,"2020","0",NA,"PWC",NA,"MAcc",NA,NA,"FMSCU","1",NA,NA,NA,"accepted fulltime job",NA,NA,53500,NA
1,"Information Systems","none",0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","DELOITTE","Analytics Consulting Information Technology",NA,NA,NA,"Northwestern Medicine","2",NA,"Deloitte Consulting","1","accepted fulltime job","Yes","Yes",80000,"IL"
1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Denver","KPMG","Consulting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",69000,"CO"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Columbus","RSM",NA,NA,NA,NA,"DHL Supply Chain","1",NA,NA,"3","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","COYOTE LOGISTICS","Marketing/Sales",NA,NA,NA,"Coyote Logistics","1",NA,NA,"2","accepted fulltime job","Yes","Yes",40000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","EY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,57000,"OH"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","KPMG","Accounting","Masters of Business Analytics","Miami University",NA,"KPMG","1",NA,NA,"1","accepted fulltime job","Yes","Yes",59000,"IL"
2,"Accountancy","Finance",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202110,"2021","Cum Laude","Chicago","EY","Accounting",NA,NA,NA,"First Miami Credit Union","3","Ernst & Young","National Interstate Insurance","0","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Indianapolis","JP MORGAN CHASE","Finance",NA,NA,NA,"JP Morgan Chase","3","FMSCU","PNC Bank","1","accepted fulltime job","Yes","Yes",53000,"IN"
1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","JP MORGAN CHASE","Finance",NA,NA,NA,"Schostak Brothers & Company","2",NA,"Republic Bank of Chicago","3","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Columbus","ABERCROMBIE & FITCH","Other: Merchandising",NA,NA,NA,"Alliance Data","2",NA,"Abercrombie & Fitch","1","accepted fulltime job","Yes","Yes",65000,"Ohio"
1,"Business Analytics","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"Language","Language","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","Chicago","EY","Analytics Information Technology",NA,NA,NA,"Performance Health (Warrenville, IL)","3","KPMG (Cincinnati, OH)","ViewFin (Shanghai, China)","1","accepted fulltime job","Yes","Yes",72000,"IL"
1,"Accountancy","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","DELOITTE","Accounting",NA,NA,NA,"Link-Pro CPA Limited, Hong Kong","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Mangement and Leadership","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Newville","DHL","Logistics / Supply Chain",NA,NA,NA,"A+E Network","2",NA,"CDW","4","accepted fulltime job","Yes","Yes",55000,"PA"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Denver","JP MORGAN CHASE",NA,NA,NA,NA,"JP Morgan Chase",NA,NA,NA,NA,"accepted fulltime job",NA,NA,53000,"CO"
1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Detroit","PWC","Accounting",NA,NA,NA,"H & P technologies inc.","2",NA,"Pwc","2","accepted fulltime job","Yes","Yes",55000,"MI"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","KPMG","Consulting",NA,NA,NA,"Advanced Xposure","2",NA,"Cowan's Auctions","2","accepted fulltime job","Yes","Yes",55000,"Ohio, USA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201930,"2019","0","Chicago","COYOTE LOGISTICS","Marketing/Sales",NA,NA,NA,NA,"2",NA,NA,"5","accepted fulltime job","Yes","Yes",45000,"IL"
1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","DELOITTE","Accounting",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","JP MORGAN CHASE","Analytics",NA,NA,NA,"JP Morgan","2",NA,"Double Z","3","accepted fulltime job","Yes","Yes",55000,"OH"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","PWC","Accounting Analytics Consulting IT Assurance / IT Audit Information Technology",NA,NA,NA,"National Inventors Hall of Fame","2",NA,"PricewaterhouseCoopers","1","accepted fulltime job","Yes","Yes",78000,"IL"
1,"Finance","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,"Luxottica","2",NA,"JP Morgan Chase","4","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"Engineering/Science","Engineering/Science","Multi Racial","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","New York","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"NY"
1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Pittsburgh","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"PA"
2,"Business Analytics","Marketing",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cleveland","DELOITTE","Consulting",NA,NA,NA,"Miami University Sport Marketing Academy","2",NA,"Abercrombie and Fitch","7","accepted fulltime job","Yes","Yes",70000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","Information Systems","White","Female","3.00 - 3.49",201920,"2019","0","Cincinnati","EY","Consulting",NA,NA,NA,"Ernst & Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"OH"
1,"Information Systems","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Arts Related","Arts Related","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cincinnati","DELOITTE","Accounting
 Consulting
 Finance
 IT Assurance / IT Audit",NA,NA,NA,"Northwestern Mutual","1",NA,NA,"3","accepted fulltime job","Yes","Yes",53000,"Ohio"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Indianapolis","EY","Accounting",NA,NA,NA,"Vaco","2",NA,"Ernst & Young","1","accepted fulltime job","Yes","Yes",52000,"IN"
